Actual Price,Predicted Price,Error
165,180.18953,-15.189529418945312
60,59.05541,0.9445915222167969
25,43.698475,-18.698474884033203
179,225.90683,-46.906829833984375
45,57.91833,-12.918331146240234
135,309.2255,-174.22549438476562
227,314.97998,-87.97998046875
209,260.37213,-51.37213134765625
360,275.81473,84.18527221679688
150,247.40941,-97.40940856933594
90,129.20337,-39.203369140625
180,245.07434,-65.0743408203125
90,99.46607,-9.466072082519531
105,155.58652,-50.586517333984375
128,178.29503,-50.29502868652344
80,64.50398,15.496017456054688
80,73.245445,6.754554748535156
75,114.09005,-39.090049743652344
80,148.10123,-68.10122680664062
124,172.3262,-48.326202392578125
299,153.54413,145.45587158203125
80,81.04631,-1.0463104248046875
85,117.07597,-32.07597351074219
69,104.896194,-35.89619445800781
305,316.18265,-11.182647705078125
169,155.8712,13.128799438476562
70,47.612007,22.38799285888672
145,122.15371,22.846290588378906
220,223.5311,-3.531097412109375
60,84.88342,-24.8834228515625
60,92.80809,-32.80809020996094
65,71.36027,-6.360267639160156
110,181.44368,-71.44367980957031
285,286.31876,-1.318756103515625
125,201.37709,-76.37709045410156
131,113.389534,17.61046600341797
83,89.218,-6.2180023193359375
15,47.984062,-32.98406219482422
42,55.60614,-13.60614013671875
138,172.5561,-34.55610656738281
45,71.480225,-26.480224609375
400,239.7821,160.2178955078125
47,51.040066,-4.040065765380859
171,184.71976,-13.719757080078125
55,73.388084,-18.388084411621094
69,84.377075,-15.3770751953125
130,123.53007,6.469932556152344
154,157.06604,-3.0660400390625
200,214.50677,-14.50677490234375
61,61.189106,-0.18910598754882812
75,52.107418,22.892581939697266
450,291.1209,158.87908935546875
995,229.65036,765.3496398925781
90,68.12101,21.878990173339844
60,115.67512,-55.67511749267578
74,150.31409,-76.3140869140625
78,92.49899,-14.498992919921875
90,123.05327,-33.05326843261719
100,115.43005,-15.4300537109375
87,231.21962,-144.21961975097656
49,63.094116,-14.0941162109375
140,191.96527,-51.96527099609375
100,139.57886,-39.578857421875
50,72.52737,-22.527366638183594
180,130.8408,49.15919494628906
94,218.91698,-124.91697692871094
52,80.61677,-28.61676788330078
149,160.50667,-11.506668090820312
95,147.13704,-52.13703918457031
399,322.88208,76.117919921875
72,89.96854,-17.968536376953125
78,61.51714,16.482860565185547
200,171.07767,28.922332763671875
200,185.54726,14.452743530273438
50,81.305115,-31.30511474609375
129,214.37164,-85.37164306640625
199,148.1034,50.8966064453125
75,165.99742,-90.99742126464844
125,188.61082,-63.61082458496094
89,57.461483,31.538516998291016
25,43.37116,-18.371158599853516
220,200.61156,19.388442993164062
47,49.374916,-2.3749160766601562
150,89.389206,60.61079406738281
100,120.89066,-20.890663146972656
95,114.01209,-19.01209259033203
65,67.727875,-2.727874755859375
110,118.54727,-8.547271728515625
199,94.56076,104.43923950195312
35,55.24783,-20.24782943725586
33,65.77724,-32.77723693847656
70,56.105713,13.894287109375
137,197.49474,-60.49473571777344
38,41.936985,-3.9369850158691406
150,130.464,19.535995483398438
65,167.18086,-102.18086242675781
57,104.79804,-47.79804229736328
55,88.30976,-33.30976104736328
60,66.04231,-6.0423126220703125
99,60.41629,38.583709716796875
89,87.648506,1.3514938354492188
120,149.69154,-29.691543579101562
125,218.02367,-93.02366638183594
100,209.29826,-109.29826354980469
650,177.89189,472.1081085205078
79,120.95026,-41.95025634765625
48,103.449776,-55.44977569580078
175,246.57623,-71.57623291015625
201,266.34106,-65.341064453125
140,152.92726,-12.927261352539062
99,185.8574,-86.85740661621094
250,322.3987,-72.39871215820312
250,216.7786,33.221405029296875
80,226.14444,-146.14443969726562
89,111.92502,-22.925018310546875
50,106.922005,-56.92200469970703
250,319.10126,-69.10125732421875
135,209.3952,-74.39520263671875
35,57.787956,-22.78795623779297
350,230.99391,119.00608825683594
70,68.4741,1.5259017944335938
150,189.8996,-39.89959716796875
55,84.83263,-29.832626342773438
150,196.1728,-46.17280578613281
142,248.7,-106.69999694824219
48,72.3005,-24.300498962402344
99,142.27232,-43.27232360839844
60,72.56589,-12.565887451171875
129,169.46849,-40.46849060058594
50,72.79016,-22.7901611328125
37,62.885128,-25.885128021240234
120,152.87929,-32.87928771972656
222,182.86247,39.13752746582031
55,53.293655,1.7063446044921875
250,265.30997,-15.309967041015625
40,96.0311,-56.031097412109375
179,219.42325,-40.423248291015625
80,67.19286,12.807136535644531
119,143.37451,-24.37451171875
250,274.49713,-24.49713134765625
115,73.500145,41.499855041503906
101,89.185,11.81500244140625
350,243.3519,106.64810180664062
222,182.64929,39.3507080078125
150,121.78679,28.213211059570312
425,242.64519,182.3548126220703
195,193.20464,1.7953643798828125
95,302.37158,-207.37158203125
220,212.06693,7.933074951171875
325,217.64745,107.35255432128906
35,56.470985,-21.470985412597656
135,242.86182,-107.86181640625
70,94.21383,-24.213829040527344
125,148.1173,-23.117294311523438
49,84.717476,-35.71747589111328
145,185.3846,-40.38459777832031
80,91.347855,-11.347854614257812
92,228.57007,-136.570068359375
68,111.741905,-43.741905212402344
100,272.6125,-172.61248779296875
115,199.51251,-84.51251220703125
244,324.8509,-80.85089111328125
200,210.69586,-10.69586181640625
131,118.134125,12.865875244140625
65,108.39425,-43.394248962402344
59,78.6677,-19.667701721191406
350,163.93503,186.06497192382812
189,131.13388,57.866119384765625
38,65.84793,-27.847930908203125
120,156.16515,-36.16514587402344
179,193.88806,-14.8880615234375
156,184.90994,-28.909942626953125
40,56.930954,-16.930953979492188
39,68.808205,-29.808204650878906
300,284.59583,15.4041748046875
95,165.65382,-70.65382385253906
70,99.23969,-29.23969268798828
40,73.5777,-33.57769775390625
100,76.31812,23.68187713623047
99,101.789505,-2.7895050048828125
125,166.74182,-41.7418212890625
68,67.09865,0.9013519287109375
75,82.504364,-7.504364013671875
260,248.89056,11.10943603515625
90,91.166504,-1.16650390625
190,179.48082,10.519180297851562
95,69.96856,25.03144073486328
40,59.002476,-19.00247573852539
69,132.42166,-63.421661376953125
70,88.45129,-18.45128631591797
125,181.49297,-56.49296569824219
60,90.23859,-30.23858642578125
169,179.76662,-10.766616821289062
60,70.8017,-10.80169677734375
49,61.236706,-12.236705780029297
200,198.87529,1.1247100830078125
80,101.09496,-21.09496307373047
140,133.83148,6.16851806640625
400,212.25294,187.74705505371094
70,106.154144,-36.154144287109375
550,197.46133,352.5386657714844
128,262.52014,-134.5201416015625
157,359.85538,-202.85537719726562
120,198.18039,-78.18038940429688
105,82.58919,22.410812377929688
110,171.79488,-61.79487609863281
46,53.017372,-7.017372131347656
160,119.79946,40.200538635253906
55,86.902054,-31.902053833007812
52,71.906364,-19.90636444091797
58,63.059925,-5.059925079345703
175,217.2385,-42.238494873046875
50,96.87321,-46.873207092285156
120,152.62372,-32.62371826171875
129,131.35754,-2.3575439453125
225,136.49559,88.50440979003906
27,73.11794,-46.117942810058594
62,68.80547,-6.805473327636719
80,64.23501,15.764991760253906
200,134.50804,65.49195861816406
255,167.01205,87.98794555664062
85,61.279842,23.720157623291016
250,215.47935,34.52064514160156
235,206.13887,28.861129760742188
90,58.16145,31.838550567626953
100,65.81769,34.18231201171875
200,179.30353,20.69647216796875
190,234.12941,-44.12940979003906
80,104.19695,-24.19695281982422
115,276.22552,-161.22552490234375
200,190.472,9.527999877929688
180,160.99475,19.0052490234375
150,163.03148,-13.031478881835938
65,65.32599,-0.32598876953125
50,105.94158,-55.94158172607422
180,209.5889,-29.588897705078125
79,73.881775,5.11822509765625
77,70.51383,6.486167907714844
65,81.7248,-16.72480010986328
95,63.717518,31.282482147216797
140,195.30377,-55.30377197265625
250,189.3595,60.6405029296875
165,191.17683,-26.176834106445312
500,239.96324,260.03675842285156
115,112.79958,2.2004165649414062
62,70.36251,-8.362510681152344
100,105.34231,-5.342308044433594
80,70.88323,9.116767883300781
95,157.07118,-62.07118225097656
250,216.8884,33.111602783203125
400,290.60626,109.39373779296875
150,173.22371,-23.223709106445312
155,134.74228,20.257720947265625
25,26.226961,-1.2269611358642578
200,327.03586,-127.03585815429688
245,206.0216,38.9783935546875
114,117.69,-3.69000244140625
80,96.8727,-16.872703552246094
119,127.1487,-8.148696899414062
65,81.15325,-16.15325164794922
23,69.26417,-46.26416778564453
159,159.07645,-0.076446533203125
106,101.62373,4.3762664794921875
120,124.49413,-4.494132995605469
150,145.34053,4.6594696044921875
239,249.09341,-10.093414306640625
350,259.0675,90.9324951171875
245,252.1419,-7.14190673828125
115,127.735146,-12.735145568847656
45,62.350185,-17.35018539428711
70,119.012505,-49.01250457763672
100,132.06213,-32.0621337890625
80,113.77735,-33.77735137939453
65,46.89278,18.107219696044922
85,56.8783,28.121700286865234
295,205.12456,89.87544250488281
210,272.03778,-62.03778076171875
115,99.83739,15.162612915039062
105,107.381645,-2.3816452026367188
50,104.253624,-54.253623962402344
180,238.58562,-58.58561706542969
40,52.283466,-12.283466339111328
60,62.76535,-2.765350341796875
85,112.14322,-27.143218994140625
32,55.821705,-23.821704864501953
60,75.018364,-15.018363952636719
150,141.9514,8.048599243164062
110,154.71011,-44.710113525390625
85,87.41077,-2.4107666015625
150,219.39713,-69.39712524414062
190,180.63437,9.365631103515625
90,129.1844,-39.18440246582031
212,67.50181,144.4981918334961
80,105.96984,-25.96984100341797
215,159.05804,55.94195556640625
185,149.98318,35.016815185546875
250,191.92485,58.07514953613281
70,71.878555,-1.8785552978515625
94,107.5309,-13.530899047851562
240,274.3298,-34.329803466796875
60,65.67064,-5.6706390380859375
100,126.0052,-26.005203247070312
100,115.08377,-15.083770751953125
160,228.5438,-68.54379272460938
150,214.77795,-64.7779541015625
135,135.37184,-0.3718414306640625
90,72.41353,17.586471557617188
149,287.1223,-138.122314453125
135,107.09286,27.907142639160156
650,168.95265,481.04734802246094
90,207.40451,-117.40451049804688
239,248.58955,-9.589553833007812
42,44.417484,-2.4174842834472656
377,323.45996,53.5400390625
150,62.419937,87.58006286621094
71,63.118195,7.881805419921875
35,72.42996,-37.429962158203125
250,80.13918,169.8608169555664
128,125.475494,2.524505615234375
105,153.42099,-48.420989990234375
90,65.3889,24.611099243164062
50,100.120926,-50.12092590332031
38,42.953003,-4.9530029296875
290,346.87714,-56.87713623046875
125,228.88145,-103.88145446777344
79,148.79883,-69.798828125
100,218.50162,-118.50161743164062
80,98.19441,-18.194412231445312
55,77.87846,-22.878463745117188
110,156.60513,-46.605133056640625
44,84.680756,-40.680755615234375
100,80.07115,19.928848266601562
241,257.14218,-16.142181396484375
86,97.620575,-11.620574951171875
65,57.888115,7.111885070800781
50,40.16838,9.831619262695312
55,52.50666,2.4933395385742188
60,67.66931,-7.6693115234375
180,66.74594,113.25405883789062
25,24.56255,0.4374504089355469
85,133.51448,-48.51448059082031
55,77.08254,-22.082542419433594
90,58.925186,31.074813842773438
100,109.52994,-9.529937744140625
90,101.27161,-11.2716064453125
75,66.31523,8.684768676757812
200,224.92833,-24.928329467773438
65,154.86697,-89.86697387695312
75,67.03355,7.966453552246094
75,68.46421,6.535789489746094
499,322.88763,176.11236572265625
295,245.55748,49.44252014160156
50,55.181526,-5.181526184082031
100,46.423176,53.57682418823242
40,75.84511,-35.84510803222656
49,70.23834,-21.23834228515625
220,143.70454,76.29545593261719
50,57.98958,-7.9895782470703125
130,175.94594,-45.94593811035156
58,55.07537,2.9246292114257812
100,129.99707,-29.9970703125
37,52.603573,-15.603572845458984
95,67.0308,27.969200134277344
99,177.82861,-78.82861328125
95,85.86008,9.139923095703125
35,64.60231,-29.602310180664062
175,129.82152,45.17848205566406
75,84.84458,-9.844581604003906
195,218.36165,-23.361648559570312
100,101.85574,-1.855743408203125
150,169.89767,-19.897674560546875
66,81.85614,-15.85614013671875
99,181.52542,-82.52542114257812
76,140.57806,-64.57806396484375
37,62.03034,-25.030338287353516
36,48.402767,-12.402767181396484
71,88.956154,-17.956153869628906
135,180.01724,-45.017242431640625
115,104.3538,10.646202087402344
75,74.498085,0.5019149780273438
450,158.13298,291.8670196533203
75,74.51745,0.48255157470703125
56,97.46449,-41.46449279785156
350,224.79228,125.20771789550781
50,60.821045,-10.821044921875
95,72.61094,22.389060974121094
225,192.17525,32.82475280761719
65,54.573177,10.426822662353516
125,71.838974,53.16102600097656
120,111.314384,8.685615539550781
57,66.47442,-9.474418640136719
55,66.35724,-11.35723876953125
54,87.510414,-33.510414123535156
330,225.6719,104.32809448242188
120,268.18997,-148.18997192382812
100,141.95355,-41.95355224609375
150,191.02763,-41.02763366699219
30,54.79779,-24.79779052734375
175,186.22241,-11.222412109375
195,144.15254,50.84745788574219
235,183.29561,51.70439147949219
61,90.11439,-29.11438751220703
110,184.66837,-74.66836547851562
115,163.66725,-48.66725158691406
675,640.5031,34.49688720703125
165,204.13954,-39.13954162597656
122,192.90092,-70.90092468261719
75,63.074566,11.925434112548828
120,119.264114,0.7358856201171875
90,90.78936,-0.7893600463867188
75,74.33915,0.6608505249023438
125,164.77946,-39.77946472167969
60,76.03896,-16.038963317871094
149,118.97454,30.02545928955078
185,154.51035,30.489654541015625
110,67.982605,42.01739501953125
99,140.11002,-41.110015869140625
75,69.77533,5.22467041015625
125,127.12626,-2.1262588500976562
320,185.04143,134.9585723876953
140,240.08546,-100.08546447753906
199,202.7567,-3.7566986083984375
239,292.72974,-53.729736328125
99,140.84125,-41.84124755859375
80,52.782658,27.217342376708984
275,229.5281,45.471893310546875
74,171.07231,-97.07231140136719
150,107.93296,42.067039489746094
450,154.03215,295.9678497314453
120,139.9599,-19.95989990234375
90,65.4793,24.52069854736328
125,166.43233,-41.43232727050781
50,62.813232,-12.813232421875
66,70.07436,-4.074363708496094
220,75.80128,144.19872283935547
215,199.30693,15.693069458007812
100,133.85924,-33.85923767089844
37,60.873917,-23.873916625976562
200,290.76544,-90.76544189453125
57,64.500244,-7.500244140625
175,303.6166,-128.61660766601562
300,155.72858,144.27142333984375
99,155.28725,-56.28724670410156
64,90.98752,-26.987518310546875
99,178.74667,-79.74667358398438
35,54.367664,-19.367664337158203
65,55.36933,9.630668640136719
160,172.11478,-12.114776611328125
122,184.35168,-62.3516845703125
75,75.28232,-0.282318115234375
150,236.53854,-86.53854370117188
105,174.36116,-69.36116027832031
235,242.00462,-7.0046234130859375
105,123.0737,-18.073699951171875
121,178.25197,-57.25196838378906
70,47.887203,22.112796783447266
85,97.976204,-12.976203918457031
50,49.178528,0.82147216796875
900,95.925125,804.0748748779297
150,128.9798,21.02020263671875
55,57.334816,-2.3348159790039062
387,228.24968,158.7503204345703
70,119.58897,-49.588966369628906
100,98.20995,1.7900466918945312
100,244.14536,-144.14535522460938
60,73.51011,-13.510108947753906
89,123.19437,-34.194366455078125
50,75.497696,-25.497695922851562
150,194.90552,-44.905517578125
75,138.42352,-63.42352294921875
248,264.80475,-16.80474853515625
155,142.79622,12.203781127929688
75,59.928467,15.071533203125
120,58.397713,61.60228729248047
110,144.31763,-34.317626953125
60,70.73217,-10.732170104980469
215,189.10051,25.899490356445312
105,129.45323,-24.453231811523438
125,130.88914,-5.8891448974609375
275,243.65576,31.34423828125
40,59.25897,-19.258968353271484
550,182.8162,367.1838073730469
125,167.86143,-42.86143493652344
75,85.29411,-10.294113159179688
300,241.38799,58.61201477050781
250,258.44473,-8.444732666015625
115,179.00807,-64.00807189941406
150,150.03763,-0.037628173828125
60,48.947216,11.052783966064453
95,131.72745,-36.727447509765625
40,58.03923,-18.039230346679688
220,200.07086,19.92913818359375
150,171.2842,-21.284194946289062
50,73.78301,-23.78301239013672
95,67.577415,27.422584533691406
50,69.73315,-19.73314666748047
99,87.90039,11.099609375
110,151.17834,-41.1783447265625
250,216.9123,33.08770751953125
55,55.84311,-0.843109130859375
85,82.688736,2.3112640380859375
200,177.66159,22.338409423828125
195,124.529015,70.47098541259766
125,137.07845,-12.078445434570312
65,49.52835,15.471649169921875
79,79.3915,-0.39150238037109375
20,50.525497,-30.525497436523438
250,268.4951,-18.495086669921875
149,145.20583,3.7941741943359375
112,147.00385,-35.00384521484375
95,73.62824,21.37175750732422
108,192.3899,-84.389892578125
118,140.56256,-22.56256103515625
175,181.3145,-6.3144989013671875
600,57.815166,542.1848335266113
34,37.884476,-3.8844757080078125
150,252.6684,-102.66839599609375
67,56.993473,10.006526947021484
80,122.3154,-42.315399169921875
187,252.30579,-65.3057861328125
120,124.64736,-4.647361755371094
100,75.140564,24.85943603515625
55,75.792244,-20.79224395751953
30,36.190937,-6.190937042236328
200,212.25667,-12.256668090820312
70,86.03448,-16.03447723388672
195,105.14358,89.8564224243164
380,249.85925,130.1407470703125
53,92.62196,-39.62196350097656
45,52.07892,-7.07891845703125
70,61.433617,8.566383361816406
160,228.05058,-68.05058288574219
47,53.242237,-6.242237091064453
115,133.5091,-18.50909423828125
158,242.28453,-84.28453063964844
60,82.663704,-22.66370391845703
150,219.95905,-69.95904541015625
800,263.34024,536.6597595214844
200,129.00395,70.99604797363281
55,51.40746,3.592540740966797
175,194.3642,-19.36419677734375
120,166.3338,-46.33380126953125
35,67.01053,-32.010528564453125
280,214.81082,65.18917846679688
199,168.5767,30.423294067382812
350,258.93094,91.06906127929688
80,114.48561,-34.48561096191406
67,75.00141,-8.001411437988281
365,266.59283,98.40716552734375
75,106.05351,-31.053512573242188
150,70.601006,79.39899444580078
70,125.435104,-55.43510437011719
160,99.697044,60.302955627441406
109,121.47186,-12.47186279296875
100,130.67886,-30.678863525390625
45,72.51562,-27.51561737060547
225,139.50987,85.49012756347656
120,136.45209,-16.45208740234375
29,40.081417,-11.081417083740234
144,109.22887,34.77113342285156
51,49.672672,1.3273277282714844
99,143.20296,-44.20295715332031
30,47.4878,-17.48780059814453
89,145.67046,-56.67045593261719
150,133.69862,16.301376342773438
70,82.12038,-12.120376586914062
100,107.88516,-7.885162353515625
59,58.449364,0.5506362915039062
220,263.87878,-43.8787841796875
60,62.447327,-2.44732666015625
110,101.72559,8.274406433105469
68,103.82139,-35.821388244628906
450,211.60463,238.39537048339844
120,148.6048,-28.60479736328125
600,98.43107,501.56893157958984
295,287.73358,7.26641845703125
65,70.789635,-5.789634704589844
55,64.43736,-9.437362670898438
300,193.94466,106.05534362792969
55,72.31247,-17.312469482421875
129,73.42901,55.57099151611328
225,222.5841,2.4158935546875
25,50.950924,-25.950923919677734
180,199.68803,-19.688034057617188
42,58.591125,-16.59112548828125
225,310.2002,-85.2001953125
300,165.11365,134.8863525390625
135,165.85603,-30.856033325195312
70,96.24902,-26.2490234375
45,53.204475,-8.204475402832031
144,195.8151,-51.815093994140625
130,205.13368,-75.13368225097656
45,57.51525,-12.515251159667969
194,206.64136,-12.641357421875
70,60.03718,9.962818145751953
150,76.24846,73.75154113769531
195,251.64685,-56.6468505859375
110,175.95714,-65.95713806152344
63,81.25953,-18.25952911376953
180,119.90939,60.090606689453125
99,116.218216,-17.218215942382812
72,113.14783,-41.1478271484375
130,101.3176,28.682403564453125
69,86.11654,-17.116539001464844
65,57.82783,7.172168731689453
500,286.44003,213.55996704101562
55,63.468002,-8.468002319335938
40,57.48296,-17.482959747314453
95,133.48291,-38.48291015625
175,144.19682,30.803176879882812
45,59.03499,-14.034988403320312
50,77.400604,-27.400604248046875
279,191.38902,87.61097717285156
60,52.157864,7.842136383056641
120,158.41214,-38.412139892578125
120,49.84551,70.15449142456055
103,121.940186,-18.940185546875
650,268.69162,381.3083801269531
130,90.16395,39.83605194091797
200,284.94568,-84.9456787109375
93,118.60056,-25.600563049316406
100,152.56021,-52.560211181640625
84,65.59243,18.407569885253906
56,70.0479,-14.047897338867188
45,67.11336,-22.113357543945312
140,226.953,-86.9530029296875
400,320.13257,79.867431640625
99,146.15996,-47.15995788574219
45,60.09931,-15.099311828613281
89,136.61842,-47.61842346191406
140,171.69576,-31.695755004882812
69,39.363537,29.636463165283203
120,165.14005,-45.140045166015625
275,251.55556,23.444442749023438
140,98.95666,41.04334259033203
240,272.28842,-32.288421630859375
75,62.919254,12.080745697021484
165,230.2943,-65.29429626464844
90,239.35117,-149.35116577148438
52,59.27994,-7.279941558837891
133,90.75904,42.24095916748047
90,112.55509,-22.555091857910156
120,166.57303,-46.573028564453125
125,175.95273,-50.952728271484375
76,82.59933,-6.599327087402344
200,198.8743,1.125701904296875
400,251.99756,148.00244140625
51,53.418232,-2.418231964111328
45,75.43731,-30.43730926513672
249,316.43817,-67.43817138671875
120,118.414856,1.58514404296875
159,391.16016,-232.16015625
120,166.52367,-46.52366638183594
128,164.29227,-36.292266845703125
33,57.89361,-24.89360809326172
180,235.26231,-55.26231384277344
42,58.981697,-16.98169708251953
100,186.14365,-86.14364624023438
150,148.71193,1.2880706787109375
175,174.30768,0.69232177734375
225,241.44585,-16.445846557617188
250,252.16415,-2.164154052734375
224,181.93323,42.0667724609375
75,121.02012,-46.020118713378906
94,138.82405,-44.82405090332031
63,71.40465,-8.404647827148438
850,281.4102,568.5898132324219
278,294.32816,-16.328155517578125
80,116.718544,-36.718544006347656
225,129.65729,95.34271240234375
137,118.12749,18.872512817382812
250,282.39008,-32.39007568359375
500,287.27408,212.72592163085938
40,84.61818,-44.61817932128906
170,137.95465,32.04534912109375
80,69.9161,10.083900451660156
50,52.97026,-2.9702606201171875
350,225.0222,124.97779846191406
150,133.05112,16.948883056640625
350,290.68732,59.31268310546875
595,259.48972,335.5102844238281
65,121.8937,-56.893699645996094
85,90.55566,-5.555656433105469
149,159.09454,-10.09454345703125
52,119.984726,-67.98472595214844
122,139.22194,-17.221939086914062
75,63.297806,11.702194213867188
95,105.9723,-10.972297668457031
50,82.69607,-32.696067810058594
125,194.73232,-69.73231506347656
199,211.02982,-12.029815673828125
225,248.57211,-23.572113037109375
60,84.76455,-24.764549255371094
89,68.423195,20.576805114746094
120,89.31538,30.68462371826172
120,180.74434,-60.74433898925781
275,213.14076,61.85923767089844
150,128.8399,21.16009521484375
60,70.35506,-10.355056762695312
136,250.39273,-114.39273071289062
140,150.68607,-10.686065673828125
64,60.57587,3.4241294860839844
35,42.177208,-7.177207946777344
142,202.9982,-60.998199462890625
225,163.72229,61.2777099609375
95,77.724304,17.27569580078125
87,107.43179,-20.431793212890625
90,52.62257,37.3774299621582
60,58.770374,1.2296257019042969
50,75.51153,-25.51152801513672
60,59.190716,0.8092842102050781
199,160.64656,38.35343933105469
85,61.03397,23.96603012084961
920,335.87347,584.1265258789062
95,151.40039,-56.400390625
120,180.34229,-60.34228515625
25,64.694,-39.694000244140625
60,76.317375,-16.31737518310547
95,108.23728,-13.237281799316406
250,213.43987,36.56013488769531
160,172.12682,-12.126815795898438
110,222.84056,-112.84056091308594
299,133.98828,165.01171875
150,112.19913,37.800872802734375
80,67.26476,12.735237121582031
60,111.71451,-51.714508056640625
180,151.98158,28.018417358398438
60,92.82771,-32.82771301269531
226,199.99997,26.000030517578125
100,147.11252,-47.112518310546875
239,244.51729,-5.5172882080078125
515,226.86794,288.13206481933594
150,139.61748,10.382522583007812
135,193.01973,-58.01972961425781
60,76.87153,-16.87152862548828
64,136.40456,-72.40455627441406
269,205.75734,63.24266052246094
250,183.98836,66.01164245605469
79,60.25857,18.74142837524414
175,226.61008,-51.610076904296875
150,74.47605,75.5239486694336
69,61.87879,7.121208190917969
149,233.65688,-84.65687561035156
100,83.23674,16.763259887695312
100,116.167336,-16.167335510253906
65,58.744766,6.2552337646484375
119,131.17339,-12.173385620117188
190,208.79251,-18.792510986328125
154,207.66525,-53.665252685546875
280,203.3453,76.65469360351562
70,56.439255,13.560745239257812
150,134.09908,15.900924682617188
45,62.93558,-17.93558120727539
95,203.05232,-108.05232238769531
100,81.62317,18.3768310546875
90,127.88552,-37.885520935058594
250,186.59596,63.40403747558594
56,72.48185,-16.481849670410156
65,64.08066,0.919342041015625
265,258.37408,6.62591552734375
600,90.67841,509.3215866088867
250,206.89706,43.102935791015625
110,136.59587,-26.595870971679688
90,117.62237,-27.62236785888672
199,297.06033,-98.06033325195312
133,99.66677,33.333229064941406
30,53.55843,-23.558429718017578
175,85.30214,89.69786071777344
200,197.9501,2.049896240234375
650,266.52765,383.47235107421875
85,243.10048,-158.10047912597656
70,64.955605,5.044395446777344
36,76.52664,-40.526641845703125
149,239.63246,-90.63246154785156
45,48.214,-3.214000701904297
350,280.8471,69.15289306640625
119,186.62305,-67.623046875
350,529.4743,-179.47430419921875
150,129.68158,20.31842041015625
465,239.89368,225.1063232421875
73,92.777466,-19.7774658203125
100,193.10481,-93.10481262207031
200,112.777,87.2229995727539
50,90.24362,-40.243621826171875
60,98.5309,-38.53089904785156
70,70.31938,-0.3193817138671875
142,128.61813,13.381866455078125
172,162.81804,9.181961059570312
225,160.39804,64.60195922851562
50,61.86207,-11.862068176269531
120,109.614494,10.385505676269531
125,180.00603,-55.00602722167969
105,104.33194,0.668060302734375
69,86.34263,-17.342628479003906
30,56.623493,-26.623493194580078
143,161.86003,-18.860031127929688
30,56.110218,-26.110218048095703
80,66.39229,13.607711791992188
90,68.069595,21.930404663085938
50,67.95452,-17.95452117919922
60,135.56699,-75.56698608398438
54,54.319878,-0.31987762451171875
120,172.59285,-52.59284973144531
140,115.74518,24.25482177734375
150,80.60936,69.39064025878906
149,184.43578,-35.43577575683594
55,73.02404,-18.02404022216797
45,88.98528,-43.98528289794922
50,76.70739,-26.70738983154297
220,183.35342,36.646575927734375
120,158.92754,-38.92753601074219
70,61.807888,8.19211196899414
110,210.31863,-100.31863403320312
87,132.3947,-45.39469909667969
150,131.26192,18.738082885742188
87,142.79488,-55.79487609863281
275,186.27023,88.72976684570312
30,42.60075,-12.600749969482422
95,158.71297,-63.71296691894531
165,159.23898,5.761016845703125
110,75.94708,34.05291748046875
93,131.19998,-38.199981689453125
75,75.08339,-0.0833892822265625
139,156.23386,-17.233856201171875
39,51.058037,-12.058036804199219
60,63.48786,-3.4878616333007812
99,245.00067,-146.00067138671875
101,96.879944,4.12005615234375
249,194.16455,54.83544921875
110,98.65451,11.345489501953125
350,210.71828,139.28172302246094
150,122.512596,27.487403869628906
37,81.84105,-44.84104919433594
89,78.04914,10.950859069824219
50,76.03177,-26.031768798828125
85,92.68945,-7.689453125
190,190.67354,-0.6735382080078125
55,53.480507,1.5194931030273438
55,78.427414,-23.427413940429688
275,180.90407,94.09593200683594
37,46.008907,-9.008907318115234
69,113.112816,-44.112815856933594
60,78.06421,-18.064208984375
200,269.34274,-69.34274291992188
100,97.55583,2.4441680908203125
80,67.073,12.927001953125
130,88.448875,41.551124572753906
60,72.10851,-12.108512878417969
107,124.27729,-17.27729034423828
42,88.88764,-46.88764190673828
120,102.67373,17.326271057128906
79,65.30211,13.697891235351562
150,130.43114,19.568862915039062
100,106.79241,-6.792411804199219
50,54.03611,-4.036109924316406
55,65.993546,-10.993545532226562
150,157.096,-7.0959930419921875
45,78.44967,-33.449668884277344
95,69.49743,25.50257110595703
100,160.1528,-60.152801513671875
140,115.63474,24.365257263183594
49,57.338253,-8.338253021240234
79,84.00268,-5.002677917480469
100,76.69304,23.306961059570312
65,58.470676,6.529323577880859
42,62.605824,-20.605823516845703
120,230.14949,-110.14949035644531
60,41.05728,18.942718505859375
35,90.95099,-55.95098876953125
350,282.36688,67.63311767578125
75,67.92229,7.0777130126953125
69,136.45024,-67.45024108886719
70,95.26005,-25.260047912597656
465,179.92154,285.0784606933594
600,185.40791,414.5920867919922
170,384.7318,-214.7318115234375
250,155.21196,94.78804016113281
180,210.96654,-30.966537475585938
70,92.17802,-22.178016662597656
55,84.88249,-29.882492065429688
70,65.926636,4.0733642578125
120,193.9147,-73.91470336914062
210,257.39426,-47.394256591796875
85,69.53411,15.465888977050781
200,292.3967,-92.39669799804688
145,266.73,-121.73001098632812
140,217.93898,-77.93898010253906
81,147.0552,-66.05520629882812
115,68.04728,46.952720642089844
71,68.59075,2.4092483520507812
73,165.71666,-92.71665954589844
34,38.243916,-4.243915557861328
120,221.13684,-101.1368408203125
85,96.78052,-11.780517578125
